rating,reviews_count,cuisine_type,price,is_sponsored
"4,4",23,"Бары и клубы, Американская",$$ - $$$,False
"3,9",57,"Индийская, Пакистанская",$,False
"3,8",161,"Американская, Закусочная",$,False
"4,2",133,"Американская, Бар",$$ - $$$,False
"4,1",93,"Американская, Бар",$$ - $$$,False
"4,2",153,"Японская, Суши",$,False
"4,2",29,"Бары и клубы, Американская",$$ - $$$,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"4,3",38,"Бар, Морепродукты",$$ - $$$,False
"4,3",9,"Морепродукты, Греческая",$$ - $$$,False
"4,5",75,"Японская, Азиатская",$$ - $$$,False
"4,1",65,"Азиатская, Тайская",$$ - $$$,False
"4,5",126,Американская,$$ - $$$,False
"4,5",4,Средиземноморская,$$$$,False
"3,9",201,"Ирландская, Бар",$$ - $$$,False
"4,2",66,"Американская, Ирландская",$$ - $$$,False
"4,1",146,"Американская, Бар",$$ - $$$,False
"4,5",59,"Итальянская, Пицца",$,False
"4,0",73,"Карибская, Латиноамериканская",$$ - $$$,False
"4,6",8,Китайская,$$ - $$$,False
"4,0",180,"Американская, Современная",$$ - $$$,False
"4,5",37,"Итальянская, Пицца",$$ - $$$,False
"5,0",2,"Индийская, Современная",,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"3,8",188,Современная,$$ - $$$,False
"4,6",14,"Мексиканская, Латиноамериканская",,False
"4,4",9,"Итальянская, Пицца",$$ - $$$,False
"4,3",78,"Мексиканская, Латиноамериканская",$$ - $$$,False
"4,0",124,"Китайская, Азиатская",$,False
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,5",24,"Американская, Кафе",$,False
"4,1",74,"Китайская, Перуанская",$$ - $$$,False
"4,1",97,"Бары и клубы, Американская",$$ - $$$,False
"4,9",12,"Гриль, Винный бар",$$ - $$$,False
"3,8",340,"Итальянская, Пицца",$$ - $$$,False
"4,3",7,Американская,$$ - $$$,False
"4,6",16,"Ирландская, Паб",$$ - $$$,False
"4,1",44,"Китайская, Азиатская",$$ - $$$,False
"4,1",105,Итальянская,$$ - $$$,False
"4,4",61,"Японская, Азиатская",$$ - $$$,False
"4,1",23628,"Десерты, Американская",$$ - $$$,True
"4,7",7,"Морепродукты, Европейская",$$$$,False
"4,2",167,"Итальянская, Винный бар",$$ - $$$,False
"4,1",86,"Азиатская, Вьетнамская",$,False
"4,1",132,"Американская, Бар",$$ - $$$,False
"4,1",21,"Итальянская, Средиземноморская",$$ - $$$,False
"4,4",38,"Кафе, Азиатская",$,False
"3,7",160,"Итальянская, Пицца",$$ - $$$,False
"4,2",75,"Итальянская, Пицца",$,False
"4,1",51,"Японская, Суши",$$$$,False
"3,9",32,Откроется через 20 мин.,$$ - $$$,False
"4,0",68,"Американская, Бар",$$ - $$$,False
"4,1",164,"Латиноамериканская, Бар",$$ - $$$,False
"4,1",168,"Мексиканская, Латиноамериканская",$$ - $$$,False
"4,3",94,"Морепродукты, Греческая",$$ - $$$,False
"4,5",2,"Карибская, Бар",,False
N/A,0,"Азиатская, Тайская",,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,5",2,"Французская, Американская",$$$$,True
"4,5",46,"Французская, Европейская",$$ - $$$,False
"3,9",210,"Американская, Кафе",$,False
"4,2",237,"Американская, Кафе",$,False
"4,6",10,"Средиземноморская, Турецкая",$$ - $$$,False
"3,9",211,"Азиатская, Корейская",$$ - $$$,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,1",18,"Японская, Суши",$$ - $$$,False
"4,2",94,"Американская, Фастфуд",$,False
"3,8",42,Американская,$$ - $$$,False
"4,1",68,"Средиземноморская, Здоровая",$$ - $$$,False
"5,0",7,Грузинская,$$ - $$$,False
"4,2",105,"Бар, Испанская",$$ - $$$,False
"4,3",57,"Итальянская, Морепродукты",$$ - $$$,False
"4,1",137,"Американская, Бар",$$ - $$$,False
"4,5",147,"Азиатская, Фьюжн",$$ - $$$,False
"4,6",9,"Японская, Суши",,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"4,0",23,"Французская, Американская",$$$$,False
"4,0",91,"Китайская, Азиатская",$,False
"4,1",40,"Индийская, Азиатская",$$ - $$$,False
"4,0",224,"Итальянская, Стейк-хаус",$$$$,False
"4,3",134,"Американская, Бар",$$ - $$$,False
"4,6",11,Американская,$$$$,False
"4,8",18,"Японская, Суши",$$$$,False
"4,0",127,"Индийская, Азиатская",$$ - $$$,False
"3,8",16,Закусочная,$$ - $$$,False
"3,9",114,"Итальянская, Пицца",$$ - $$$,False
"3,9",124,"Японская, Суши",$$ - $$$,False
"5,0",10,"Американская, Бар",$$ - $$$,False
"4,3",39,"Средиземноморская, Ближневосточная",$$ - $$$,False
"4,6",65,"Американская, Кафе",$,False
"4,4",19,"Азиатская, Тайская",$$ - $$$,False
"4,1",23628,"Десерты, Американская",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,5",85,"Итальянская, Пицца",$$ - $$$,False
"4,7",24,"Японская, Морепродукты",$$ - $$$,False
"4,6",21,"Карибская, Латиноамериканская",$,False
"3,9",24,"Японская, Морепродукты",$$$$,False
"4,3",224,"Американская, Винный бар",$$ - $$$,False
"4,1",23628,"Десерты, Американская",$$ - $$$,True
"4,0",123,Пицца,$,False
"4,6",36,"Итальянская, Стейк-хаус",$$ - $$$,False
"4,1",51,"Бары и клубы, Ирландская",$$ - $$$,False
"3,4",61,"Стейк-хаус, Морепродукты",$$$$,False
"4,3",148,Современная,$$$$,False
"3,6",21,"Итальянская, Пицца",$$ - $$$,False
"4,6",36,"Кафе, Винный бар",$$ - $$$,False
"4,0",118,Стейк-хаус,$$$$,False
"4,3",47,Индийская,$,False
"3,8",145,"Американская, Закусочная",$$ - $$$,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"4,3",77,"Французская, Африканская",$$ - $$$,False
"4,8",5,Ближневосточная,,False
"3,6",85,"Американская, Бар",$$ - $$$,False
"3,8",102,"Китайская, Азиатская",$$ - $$$,False
"4,2",126,Кафе,$,False
"4,3",95,Американская,$$ - $$$,False
"3,9",201,Американская,$$ - $$$,False
"4,1",93,"Американская, Кафе",$,False
"4,9",9,"Американская, Карибская",$$ - $$$,False
"5,0",7,Тайская,$$$$,False
"3,6",171,Итальянская,$$ - $$$,False
"5,0",2,"Итальянская, Французская",,False
"5,0",8,"Стейк-хаус, Морепродукты",$$$$,False
"3,9",29,"Американская, Греческая",$$ - $$$,False
"4,3",217,"Кафе, Фастфуд",$,False
"4,4",111,"Десерты, Морепродукты",$$$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"5,0",2,"Фастфуд, Азиатская",,False
"4,6",45,"Японская, Морепродукты",$$$$,False
"4,3",10,"Азиатская, Тайская",$$$$,False
"4,3",51,"Бары и клубы, Американская",$$ - $$$,False
"4,0",42,"Американская, Кафе",$$ - $$$,False
N/A,0,"Азиатская, Тайская",,True
"3,9",75,Бары и клубы,$$ - $$$,False
"3,7",26,"Ливанская, Средиземноморская",$$ - $$$,False
"4,3",159,"Средиземноморская, Ближневосточная",$$ - $$$,False
"4,4",68,"Американская, Бар",$$ - $$$,False
"4,4",20,"Японская, Фастфуд",$,False
"4,2",67,"Азиатская, Фьюжн",$,False
"4,1",29,"Китайская, Азиатская",$$ - $$$,False
"4,0",92,"Китайская, Азиатская",$$ - $$$,False
"4,2",214,"Ирландская, Бар",$$ - $$$,False
"4,2",45,Американская,$$ - $$$,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,2",134,"Китайская, Азиатская",$$ - $$$,False
"4,1",121,"Китайская, Азиатская",$,False
"4,3",93,Испанская,$$$$,False
"3,9",132,Сейчас закрыто,$$ - $$$,False
"4,1",108,"Китайская, Азиатская",$$ - $$$,False
"4,1",194,"Азиатская, Корейская",$$ - $$$,False
"4,2",75,"Японская, Кафе",$$ - $$$,False
"3,8",10,"Мексиканская, Латиноамериканская",$$ - $$$,False
"4,3",60,"Бары и клубы, Американская",$$ - $$$,False
"4,0",169,"Средиземноморская, Турецкая",$$ - $$$,False
"3,8",76,"Китайская, Азиатская",$$ - $$$,False
"3,9",80,"Американская, Бар",$$ - $$$,False
"4,3",84,"Американская, Закусочная",$$ - $$$,False
"3,8",54,Мексиканская,$,False
"4,8",19,"Итальянская, Средиземноморская",$$ - $$$,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,0",182,"Азиатская, Вьетнамская",$,False
"4,1",94,"Американская, Фастфуд",$,False
"4,3",71,"Итальянская, Пицца",$,False
"4,3",176,"Азиатская, Тайская",$$ - $$$,False
"4,2",285,"Американская, Фастфуд",$,False
"4,1",23628,"Десерты, Американская",$$ - $$$,True
"4,1",252,Итальянская,$$ - $$$,False
"4,4",16,"Бары и клубы, Ирландская",$$ - $$$,False
"4,0",21,"Итальянская, Современная",$$ - $$$,False
"3,9",178,"Итальянская, Американская",$$ - $$$,False
"4,1",245,"Американская, Кафе",$,False
"3,8",73,"Японская, Суши",$$ - $$$,False
"3,7",170,"Индийская, Азиатская",$,False
"4,2",80,"Бары и клубы, Американская",$,False
"3,7",99,"Барбекю, Азиатская",$$ - $$$,False
"4,3",121,"Азиатская, Тайская",$,False
"4,9",12,"Американская, Бар",$$ - $$$,True
"4,0",58,"Индийская, Азиатская",$$ - $$$,False
"4,6",29,"Бары и клубы, Американская",,False
"3,9",151,Итальянская,$$ - $$$,False
"4,2",129,"Индийская, Современная",$$ - $$$,False
"4,4",21,"Африканская, Эфиопская",$$ - $$$,False
"4,3",103,"Американская, Фастфуд",$,False
"4,2",44,Итальянская,$$$$,False
"3,8",16,Средиземноморская,$$$$,False
"3,8",37,"Французская, Бар",$$ - $$$,False
"4,0",156,Индийская,$$ - $$$,False
"4,1",25,"Американская, Фастфуд",$,False
"4,0",128,"Бар, Британская",$$ - $$$,False
"4,5",36,"Японская, Суши",$$ - $$$,False
"4,0",124,"Американская, Бар",$$ - $$$,False
"3,9",53,"Итальянская, Пицца",$$ - $$$,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,3",96,"Испанская, Баскская",$$ - $$$,False
"4,0",18,Японская,,False
